scenario_id,ph,metal_level,pb_mg_L,cu_mg_L,zn_mg_L,cd_mg_L,doc_mg_L,ca_mg_L,mg_mg_L,na_mg_L,cl_mg_L,chelator,dose_mg_L,texture,hfo_sites,moisture,pe,ca_mg_level,ionic_level,pb_total_mol,pb_free_mol,pb_percent_free,pb_sorbed_mol,cu_total_mol,cu_free_mol,cu_percent_free,cu_sorbed_mol,zn_total_mol,zn_free_mol,zn_percent_free,zn_sorbed_mol,cd_total_mol,cd_free_mol,cd_percent_free,cd_sorbed_mol
1564,5.5,High,300,250,400,25,40,100,50,500,700,NTA,50,Clay,1.5,Mesic,8,High,Medium,0.0014479,0.001066,73.6238690517301,0.062,0.0039339,0.00357,90.74963776405095,0.4141,0.0061181,0.005994,97.97159248786389,0.001787,0.0002224,0.0001158,52.068345323741006,4.249e-06
1565,5.5,High,300,250,400,25,40,100,50,500,700,NTA,150,Clay,1.5,Mesic,8,High,Medium,0.0014479,0.001063,73.4166724221286,0.06855,0.0039339,0.003074,78.14128473016599,0.3957,0.0061181,0.00599,97.9062127130972,0.001982,0.0002224,0.0001156,51.97841726618705,4.706e-06
1566,5.5,High,300,250,400,25,40,100,50,500,700,NTA,300,Clay,1.5,Mesic,8,High,Medium,0.0014479,0.001055,72.86414807652461,0.0817,0.0039339,0.002332,59.279595312539726,0.3604,0.0061181,0.005982,97.77545316356387,0.002376,0.0002224,0.0001153,51.84352517985611,5.634e-06
1567,5.5,High,300,250,400,25,40,100,50,500,700,Citrate,50,Clay,1.5,Mesic,8,High,Medium,0.0014479,0.001045,72.17349264451964,0.06043,0.0039339,0.003609,91.74102036147335,0.4164,0.0061181,0.00598,97.74276327618053,0.001773,0.0002224,0.0001158,52.068345323741006,4.224e-06
1568,5.5,High,300,250,400,25,40,100,50,500,700,Citrate,150,Clay,1.5,Mesic,8,High,Medium,0.0014479,0.0009991,69.00338421161682,0.06325,0.0039339,0.003192,81.14085258903378,0.4032,0.0061181,0.005948,97.21972507804712,0.001931,0.0002224,0.0001155,51.93345323741006,4.615e-06
1569,5.5,High,300,250,400,25,40,100,50,500,700,Citrate,300,Clay,1.5,Mesic,8,High,Medium,0.0014479,0.0009248,63.87181435181988,0.06822,0.0039339,0.002582,65.63461196268335,0.38,0.0061181,0.005889,96.25537340023864,0.002228,0.0002224,0.0001152,51.798561151079134,5.36e-06
1570,5.5,High,300,250,400,25,40,100,50,500,700,Humic,50,Clay,1.5,Mesic,8,High,Medium,0.0014479,0.001066,73.6238690517301,0.05911,0.0039339,0.003817,97.02839421439286,0.4223,0.0061181,0.005995,97.98793743155557,0.001705,0.0002224,0.0001159,52.11330935251798,4.056e-06
1571,5.5,High,300,250,400,25,40,100,50,500,700,Humic,150,Clay,1.5,Mesic,8,High,Medium,0.0014479,0.001062,73.3476068789281,0.05895,0.0039339,0.003814,96.95213401459112,0.4224,0.0061181,0.005994,97.97159248786389,0.001706,0.0002224,0.0001159,52.11330935251798,4.059e-06
1572,5.5,High,300,250,400,25,40,100,50,500,700,Humic,300,Clay,1.5,Mesic,8,High,Medium,0.0014479,0.001056,72.93321361972512,0.05871,0.0039339,0.00381,96.85045374818883,0.4224,0.0061181,0.005992,97.93890260048055,0.001708,0.0002224,0.0001159,52.11330935251798,4.064e-06
1573,5.5,High,300,250,400,25,40,100,50,500,700,Fulvic,50,Clay,1.5,Mesic,8,High,Medium,0.0014479,0.001066,73.6238690517301,0.05911,0.0039339,0.003817,97.02839421439286,0.4223,0.0061181,0.005995,97.98793743155557,0.001705,0.0002224,0.0001159,52.11330935251798,4.056e-06
1574,5.5,High,300,250,400,25,40,100,50,500,700,Fulvic,150,Clay,1.5,Mesic,8,High,Medium,0.0014479,0.001062,73.3476068789281,0.05895,0.0039339,0.003814,96.95213401459112,0.4224,0.0061181,0.005994,97.97159248786389,0.001706,0.0002224,0.0001159,52.11330935251798,4.059e-06
1575,5.5,High,300,250,400,25,40,100,50,500,700,Fulvic,300,Clay,1.5,Mesic,8,High,Medium,0.0014479,0.001056,72.93321361972512,0.05871,0.0039339,0.00381,96.85045374818883,0.4224,0.0061181,0.005992,97.93890260048055,0.001708,0.0002224,0.0001159,52.11330935251798,4.064e-06
1576,5.5,High,300,250,400,25,40,100,50,500,700,EDTA,50,Clay,1.5,Wet,3,High,Medium,0.0014479,0.001095,75.62676980454451,0.2066,0.0039339,0.0002854,7.25488700780396,0.1075,0.0061181,0.006026,98.4946306859973,0.005832,0.0002224,0.0001344,60.43165467625899,1.6e-05
1577,5.5,High,300,250,400,25,40,100,50,500,700,EDTA,150,Clay,1.5,Wet,3,High,Medium,0.0014479,0.0009812,67.76711098832793,0.1972,0.0039339,0.0002632,6.690561529271208,0.1056,0.0061181,0.006011,98.24945653062225,0.006195,0.0002224,0.000133,59.80215827338129,1.687e-05
1578,5.5,High,300,250,400,25,40,100,50,500,700,EDTA,300,Clay,1.5,Wet,3,High,Medium,0.0014479,0.0008215,56.7373437392085,0.1822,0.0039339,0.0002313,5.8796614047128815,0.1023,0.0061181,0.005983,97.79179810725552,0.006804,0.0002224,0.0001309,58.85791366906476,1.832e-05
1579,5.5,High,300,250,400,25,40,100,50,500,700,NTA,50,Clay,1.5,Wet,3,High,Medium,0.0014479,0.001134,78.32032598936391,0.2134,0.0039339,0.0002699,6.860875975495056,0.1014,0.0061181,0.006013,98.2821464180056,0.005804,0.0002224,0.0001337,60.11690647482014,1.588e-05
1580,5.5,High,300,250,400,25,40,100,50,500,700,NTA,150,Clay,1.5,Wet,3,High,Medium,0.0014479,0.001088,75.14331100214103,0.2166,0.0039339,0.0002224,5.6534228119677685,0.08835,0.0061181,0.005965,97.49758912080549,0.006091,0.0002224,0.0001312,58.99280575539567,1.649e-05
1581,5.5,High,300,250,400,25,40,100,50,500,700,NTA,300,Clay,1.5,Wet,3,High,Medium,0.0014479,0.001005,69.41087091649976,0.2181,0.0039339,0.0001648,4.189226975774677,0.0714,0.0061181,0.005865,95.86309475163858,0.00653,0.0002224,0.0001277,57.41906474820143,1.749e-05
1582,5.5,High,300,250,400,25,40,100,50,500,700,Citrate,50,Clay,1.5,Wet,3,High,Medium,0.0014479,0.001051,72.58788590372264,0.2017,0.0039339,0.0002871,7.298101121024938,0.11,0.0061181,0.005968,97.54662395188049,0.005877,0.0002224,0.0001344,60.43165467625899,1.628e-05
1583,5.5,High,300,250,400,25,40,100,50,500,700,Citrate,150,Clay,1.5,Wet,3,High,Medium,0.0014479,0.0008693,60.038676704192284,0.1834,0.0039339,0.0002669,6.784615775693332,0.1123,0.0061181,0.005824,95.19295206028016,0.006301,0.0002224,0.0001332,59.89208633093526,1.773e-05
1584,5.5,High,300,250,400,25,40,100,50,500,700,Citrate,300,Clay,1.5,Wet,3,High,Medium,0.0014479,0.0006546,45.21030457904551,0.1582,0.0039339,0.000236,5.99913571773558,0.1138,0.0061181,0.005567,90.99230153152122,0.006901,0.0002224,0.0001311,58.9478417266187,2e-05
1585,5.5,High,300,250,400,25,40,100,50,500,700,Humic,50,Clay,1.5,Wet,3,High,Medium,0.0014479,0.001151,79.49444022377236,0.2109,0.0039339,0.0002968,7.54467576705051,0.1085,0.0061181,0.006032,98.5927003481473,0.005667,0.0002224,0.000135,60.701438848920866,1.561e-05
1586,5.5,High,300,250,400,25,40,100,50,500,700,Humic,150,Clay,1.5,Wet,3,High,Medium,0.0014479,0.001147,79.21817805097037,0.2105,0.0039339,0.0002967,7.542133760390453,0.1087,0.0061181,0.006031,98.57635540445564,0.005677,0.0002224,0.000135,60.701438848920866,1.564e-05
1587,5.5,High,300,250,400,25,40,100,50,500,700,Humic,300,Clay,1.5,Wet,3,High,Medium,0.0014479,0.00114,78.73471924856689,0.2097,0.0039339,0.0002966,7.539591753730396,0.1089,0.0061181,0.006029,98.5436655170723,0.005691,0.0002224,0.000135,60.701438848920866,1.568e-05
1588,5.5,High,300,250,400,25,40,100,50,500,700,Fulvic,50,Clay,1.5,Wet,3,High,Medium,0.0014479,0.001151,79.49444022377236,0.2109,0.0039339,0.0002968,7.54467576705051,0.1085,0.0061181,0.006032,98.5927003481473,0.005667,0.0002224,0.000135,60.701438848920866,1.561e-05
1589,5.5,High,300,250,400,25,40,100,50,500,700,Fulvic,150,Clay,1.5,Wet,3,High,Medium,0.0014479,0.001147,79.21817805097037,0.2105,0.0039339,0.0002967,7.542133760390453,0.1087,0.0061181,0.006031,98.57635540445564,0.005677,0.0002224,0.000135,60.701438848920866,1.564e-05
1590,5.5,High,300,250,400,25,40,100,50,500,700,Fulvic,300,Clay,1.5,Wet,3,High,Medium,0.0014479,0.00114,78.73471924856689,0.2097,0.0039339,0.0002966,7.539591753730396,0.1089,0.0061181,0.006029,98.5436655170723,0.005691,0.0002224,0.000135,60.701438848920866,1.568e-05
1591,5.5,High,300,250,400,25,40,100,50,2000,3000,EDTA,50,Clay,1.5,Mesic,8,High,High,0.0014479,0.0005864,40.50003453277161,0.03427,0.0039339,0.003548,90.19039629883831,0.4136,0.0061181,0.005682,92.87197005606316,0.001703,0.0002224,4.566e-05,20.530575539568343,1.684e-06
1592,5.5,High,300,250,400,25,40,100,50,2000,3000,EDTA,150,Clay,1.5,Mesic,8,High,High,0.0014479,0.0005814,40.154706816769114,0.03625,0.0039339,0.003242,82.41185591906252,0.4033,0.0061181,0.005681,92.8556251123715,0.001816,0.0002224,4.565e-05,20.526079136690644,1.796e-06
1593,5.5,High,300,250,400,25,40,100,50,2000,3000,EDTA,300,Clay,1.5,Mesic,8,High,High,0.0014479,0.0005722,39.51930381932454,0.03969,0.0039339,0.002787,70.84572561580111,0.3857,0.0061181,0.005678,92.80659028129648,0.00202,0.0002224,4.563e-05,20.517086330935253,1.997e-06
1594,5.5,High,300,250,400,25,40,100,50,2000,3000,NTA,50,Clay,1.5,Mesic,8,High,High,0.0014479,0.000588,40.610539401892396,0.03499,0.0039339,0.00346,87.95343043798776,0.4107,0.0061181,0.005681,92.8556251123715,0.001734,0.0002224,4.564e-05,20.521582733812945,1.713e-06
1595,5.5,High,300,250,400,25,40,100,50,2000,3000,NTA,150,Clay,1.5,Mesic,8,High,High,0.0014479,0.0005866,40.513847641411694,0.03884,0.0039339,0.002977,75.67553826991028,0.3932,0.0061181,0.005677,92.79024533760482,0.001928,0.0002224,4.558e-05,20.49460431654676,1.904e-06
1596,5.5,High,300,250,400,25,40,100,50,2000,3000,NTA,300,Clay,1.5,Mesic,8,High,High,0.0014479,0.0005838,40.3204641204503,0.0467,0.0039339,0.002255,57.322250184295484,0.3599,0.0061181,0.005669,92.65948578807148,0.002326,0.0002224,4.549e-05,20.45413669064748,2.296e-06
1597,5.5,High,300,250,400,25,40,100,50,2000,3000,Citrate,50,Clay,1.5,Mesic,8,High,High,0.0014479,0.000581,40.12708059948892,0.0344,0.0039339,0.003487,88.63977223620326,0.4119,0.0061181,0.005668,92.6431408443798,0.001721,0.0002224,4.564e-05,20.521582733812945,1.705e-06
1598,5.5,High,300,250,400,25,40,100,50,2000,3000,Citrate,150,Clay,1.5,Mesic,8,High,High,0.0014479,0.0005654,39.04965812556115,0.0368,0.0039339,0.00306,77.78540379775795,0.3975,0.0061181,0.005637,92.13644758993806,0.001882,0.0002224,4.557e-05,20.490107913669064,1.871e-06
1599,5.5,High,300,250,400,25,40,100,50,2000,3000,Citrate,300,Clay,1.5,Mesic,8,High,High,0.0014479,0.0005391,37.23323433938808,0.04122,0.0039339,0.002436,61.92328223899947,0.3716,0.0061181,0.005581,91.2211307432046,0.002189,0.0002224,4.546e-05,20.440647482014388,2.194e-06
1600,5.5,High,300,250,400,25,40,100,50,2000,3000,Humic,50,Clay,1.5,Mesic,8,High,High,0.0014479,0.0005881,40.61744595621245,0.03333,0.0039339,0.0037,94.05424642212563,0.4184,0.0061181,0.005682,92.87197005606316,0.001652,0.0002224,4.567e-05,20.53507194244604,1.633e-06
1601,5.5,High,300,250,400,25,40,100,50,2000,3000,Humic,150,Clay,1.5,Mesic,8,High,High,0.0014479,0.000587,40.541473858691894,0.03329,0.0039339,0.003697,93.97798622232392,0.4184,0.0061181,0.005681,92.8556251123715,0.001652,0.0002224,4.567e-05,20.53507194244604,1.634e-06
1602,5.5,High,300,250,400,25,40,100,50,2000,3000,Humic,300,Clay,1.5,Mesic,8,High,High,0.0014479,0.0005854,40.430968989571106,0.03323,0.0039339,0.003694,93.90172602252218,0.4183,0.0061181,0.00568,92.83928016867982,0.001653,0.0002224,4.567e-05,20.53507194244604,1.636e-06
1603,5.5,High,300,250,400,25,40,100,50,2000,3000,Fulvic,50,Clay,1.5,Mesic,8,High,High,0.0014479,0.0005881,40.61744595621245,0.03333,0.0039339,0.0037,94.05424642212563,0.4184,0.0061181,0.005682,92.87197005606316,0.001652,0.0002224,4.567e-05,20.53507194244604,1.633e-06
1604,5.5,High,300,250,400,25,40,100,50,2000,3000,Fulvic,150,Clay,1.5,Mesic,8,High,High,0.0014479,0.000587,40.541473858691894,0.03329,0.0039339,0.003697,93.97798622232392,0.4184,0.0061181,0.005681,92.8556251123715,0.001652,0.0002224,4.567e-05,20.53507194244604,1.634e-06
1605,5.5,High,300,250,400,25,40,100,50,2000,3000,Fulvic,300,Clay,1.5,Mesic,8,High,High,0.0014479,0.0005854,40.430968989571106,0.03323,0.0039339,0.003694,93.90172602252218,0.4183,0.0061181,0.00568,92.83928016867982,0.001653,0.0002224,4.567e-05,20.53507194244604,1.636e-06
1606,5.5,High,300,250,400,25,40,100,50,2000,3000,EDTA,50,Clay,1.5,Wet,3,High,High,0.0014479,0.0005647,39.001312245320804,0.1689,0.0039339,1.676e-05,0.4260403162256285,0.01,0.0061181,0.005696,93.10079926774652,0.008735,0.0002224,4.901e-05,22.03687050359712,9.246e-06
1607,5.5,High,300,250,400,25,40,100,50,2000,3000,EDTA,150,Clay,1.5,Wet,3,High,High,0.0014479,0.0004601,31.777056426548793,0.1496,0.0039339,1.647e-05,0.41866849691146196,0.01069,0.0061181,0.005647,92.29989702685475,0.009419,0.0002224,4.874e-05,21.91546762589928,1e-05
1608,5.5,High,300,250,400,25,40,100,50,2000,3000,EDTA,300,Clay,1.5,Wet,3,High,High,0.0014479,0.0003286,22.694937495683405,0.1207,0.0039339,1.592e-05,0.40468746028114594,0.01167,0.0061181,0.005545,90.63271277030451,0.01045,0.0002224,4.822e-05,21.681654676258994,1.118e-05
1609,5.5,High,300,250,400,25,40,100,50,2000,3000,NTA,50,Clay,1.5,Wet,3,High,High,0.0014479,0.0005924,40.91442779197458,0.1737,0.0039339,1.641e-05,0.41714329291542745,0.009602,0.0061181,0.005614,91.76051388502967,0.008443,0.0002224,4.897e-05,22.01888489208633,9.06e-06
1610,5.5,High,300,250,400,25,40,100,50,2000,3000,NTA,150,Clay,1.5,Wet,3,High,High,0.0014479,0.0005382,37.17107535050763,0.1649,0.0039339,1.546e-05,0.39299422964488173,0.009452,0.0061181,0.005403,88.31173076608752,0.008489,0.0002224,4.864e-05,21.8705035971223,9.402e-06
1611,5.5,High,300,250,400,25,40,100,50,2000,3000,NTA,300,Clay,1.5,Wet,3,High,High,0.0014479,0.0004647,32.09475792527108,0.1518,0.0039339,1.409e-05,0.3581687384020947,0.009182,0.0061181,0.005072,82.90155440414509,0.008498,0.0002224,4.815e-05,21.650179856115106,9.923e-06
1612,5.5,High,300,250,400,25,40,100,50,2000,3000,Citrate,50,Clay,1.5,Wet,3,High,High,0.0014479,0.0005635,38.91843359348021,0.1688,0.0039339,1.68e-05,0.4270571188896515,0.01004,0.0061181,0.005605,91.61340939180465,0.008612,0.0002224,4.904e-05,22.050359712230215,9.268e-06
1613,5.5,High,300,250,400,25,40,100,50,2000,3000,Citrate,150,Clay,1.5,Wet,3,High,High,0.0014479,0.000462,31.908280958629742,0.1504,0.0039339,1.661e-05,0.42222730623554233,0.01079,0.0061181,0.00536,87.60889818734576,0.008951,0.0002224,4.885e-05,21.964928057553955,1.004e-05
1614,5.5,High,300,250,400,25,40,100,50,2000,3000,Citrate,300,Clay,1.5,Wet,3,High,High,0.0014479,0.0003418,23.60660266592997,0.1247,0.0039339,1.63e-05,0.4143470855893643,0.01187,0.0061181,0.004937,80.69498700576978,0.009241,0.0002224,4.857e-05,21.839028776978413,1.118e-05
1615,5.5,High,300,250,400,25,40,100,50,2000,3000,Humic,50,Clay,1.5,Wet,3,High,High,0.0014479,0.0006205,42.85516955590856,0.1781,0.0039339,1.689e-05,0.42934492488370324,0.009672,0.0061181,0.005715,93.41135319788823,0.008412,0.0002224,4.913e-05,22.090827338129497,8.896e-06
1616,5.5,High,300,250,400,25,40,100,50,2000,3000,Humic,150,Clay,1.5,Wet,3,High,High,0.0014479,0.0006192,42.76538434974791,0.1779,0.0039339,1.689e-05,0.42934492488370324,0.00968,0.0061181,0.005714,93.39500825419658,0.008418,0.0002224,4.913e-05,22.090827338129497,8.903e-06
1617,5.5,High,300,250,400,25,40,100,50,2000,3000,Humic,300,Clay,1.5,Wet,3,High,High,0.0014479,0.0006174,42.641066371987016,0.1776,0.0039339,1.689e-05,0.42934492488370324,0.009693,0.0061181,0.005713,93.3786633105049,0.008427,0.0002224,4.912e-05,22.086330935251798,8.915e-06
1618,5.5,High,300,250,400,25,40,100,50,2000,3000,Fulvic,50,Clay,1.5,Wet,3,High,High,0.0014479,0.0006205,42.85516955590856,0.1781,0.0039339,1.689e-05,0.42934492488370324,0.009672,0.0061181,0.005715,93.41135319788823,0.008412,0.0002224,4.913e-05,22.090827338129497,8.896e-06
1619,5.5,High,300,250,400,25,40,100,50,2000,3000,Fulvic,150,Clay,1.5,Wet,3,High,High,0.0014479,0.0006192,42.76538434974791,0.1779,0.0039339,1.689e-05,0.42934492488370324,0.00968,0.0061181,0.005714,93.39500825419658,0.008418,0.0002224,4.913e-05,22.090827338129497,8.903e-06
1620,5.5,High,300,250,400,25,40,100,50,2000,3000,Fulvic,300,Clay,1.5,Wet,3,High,High,0.0014479,0.0006174,42.641066371987016,0.1776,0.0039339,1.689e-05,0.42934492488370324,0.009693,0.0061181,0.005713,93.3786633105049,0.008427,0.0002224,4.912e-05,22.086330935251798,8.915e-06
1621,6.0,Low,25,20,30,2,10,20,10,100,150,EDTA,50,Sand,0.1,Mesic,8,Low,Low,0.00012066,9.09e-05,75.33565390353058,0.006739,0.00031471,0.0001568,49.82364716723332,0.02319,0.00045886,0.0004538,98.89726714030424,0.0001725,1.7792e-05,1.38e-05,77.56294964028778,6.456e-07
1622,6.0,Low,25,20,30,2,10,20,10,100,150,EDTA,150,Sand,0.1,Mesic,8,Low,Low,0.00012066,7.56e-06,6.26553953257086,0.003698,0.00031471,4.172e-06,1.3256648978424581,0.004072,0.00045886,0.0003691,80.43847796713595,0.0009259,1.7792e-05,1.074e-05,60.36420863309353,3.313e-06
1623,6.0,Low,25,20,30,2,10,20,10,100,150,EDTA,300,Sand,0.1,Mesic,8,Low,Low,0.00012066,1.724e-11,1.4288082214486988e-05,1.413e-08,0.00031471,8.964e-12,2.8483365638206602e-06,1.466e-08,0.00045886,4.135e-09,0.0009011463191387352,1.738e-08,1.7792e-05,1.012e-10,0.000568794964028777,5.233e-11
1624,6.0,Low,25,20,30,2,10,20,10,100,150,NTA,50,Sand,0.1,Mesic,8,Low,Low,0.00012066,9.959e-05,82.53770926570529,0.01136,0.00031471,6.465e-05,20.54272187092879,0.01471,0.00045886,0.0004491,97.87298958287931,0.0002627,1.7792e-05,1.381e-05,77.619154676259,9.94e-07
1625,6.0,Low,25,20,30,2,10,20,10,100,150,NTA,150,Sand,0.1,Mesic,8,Low,Low,0.00012066,6.09e-06,5.047240179015415,0.003927,0.00031471,3.359e-07,0.10673318293031679,0.0004321,0.00045886,0.000106,23.100727890859957,0.0003506,1.7792e-05,1.029e-05,57.834982014388494,4.185e-06
1626,6.0,Low,25,20,30,2,10,20,10,100,150,NTA,300,Sand,0.1,Mesic,8,Low,Low,0.00012066,1.875e-09,0.0015539532570860268,1.56e-06,0.00031471,9.753e-11,3.099043563915986e-05,1.619e-07,0.00045886,4.01e-08,0.008739048947391363,1.711e-07,1.7792e-05,1.178e-08,0.06620953237410072,6.182e-09
1627,6.0,Low,25,20,30,2,10,20,10,100,150,Citrate,50,Sand,0.1,Mesic,8,Low,Low,0.00012066,6.456e-05,53.50571854798608,0.005851,0.00031471,0.0001239,39.36957834196562,0.0224,0.00045886,0.0004278,93.23105086518764,0.0001988,1.7792e-05,1.379e-05,77.50674460431655,7.884e-07
1628,6.0,Low,25,20,30,2,10,20,10,100,150,Citrate,150,Sand,0.1,Mesic,8,Low,Low,0.00012066,5.679e-06,4.706613625062158,0.002638,0.00031471,7.338e-06,2.3316704267420802,0.006803,0.00045886,0.0001653,36.024059626029725,0.0003939,1.7792e-05,1.273e-05,71.54901079136692,3.732e-06
1629,6.0,Low,25,20,30,2,10,20,10,100,150,Citrate,300,Sand,0.1,Mesic,8,Low,Low,0.00012066,3.306e-07,0.27399303828940824,0.000267,0.00031471,4.141e-07,0.1315814559435671,0.0006672,0.00045886,1.389e-05,3.0270670792834418,5.754e-05,1.7792e-05,5.539e-06,31.131969424460433,2.822e-06
1630,6.0,Low,25,20,30,2,10,20,10,100,150,Humic,50,Sand,0.1,Mesic,8,Low,Low,0.00012066,0.0001055,87.43576993204044,0.005,0.00031471,0.0003008,95.58005783101903,0.02844,0.00045886,0.000455,99.15878481454038,0.0001106,1.7792e-05,1.385e-05,77.84397482014388,4.142e-07
1631,6.0,Low,25,20,30,2,10,20,10,100,150,Humic,150,Sand,0.1,Mesic,8,Low,Low,0.00012066,0.0001038,86.02685231228246,0.00495,0.00031471,0.0002989,94.97632741253852,0.02844,0.00045886,0.0004546,99.07161225646166,0.0001112,1.7792e-05,1.385e-05,77.84397482014388,4.169e-07
1632,6.0,Low,25,20,30,2,10,20,10,100,150,Humic,300,Sand,0.1,Mesic,8,Low,Low,0.00012066,0.0001013,83.95491463616774,0.004878,0.00031471,0.0002961,94.08661942740936,0.02844,0.00045886,0.0004541,98.96264655886327,0.0001121,1.7792e-05,1.385e-05,77.84397482014388,4.209e-07
1633,6.0,Low,25,20,30,2,10,20,10,100,150,Fulvic,50,Sand,0.1,Mesic,8,Low,Low,0.00012066,0.0001055,87.43576993204044,0.005,0.00031471,0.0003008,95.58005783101903,0.02844,0.00045886,0.000455,99.15878481454038,0.0001106,1.7792e-05,1.385e-05,77.84397482014388,4.142e-07
1634,6.0,Low,25,20,30,2,10,20,10,100,150,Fulvic,150,Sand,0.1,Mesic,8,Low,Low,0.00012066,0.0001038,86.02685231228246,0.00495,0.00031471,0.0002989,94.97632741253852,0.02844,0.00045886,0.0004546,99.07161225646166,0.0001112,1.7792e-05,1.385e-05,77.84397482014388,4.169e-07
1635,6.0,Low,25,20,30,2,10,20,10,100,150,Fulvic,300,Sand,0.1,Mesic,8,Low,Low,0.00012066,0.0001013,83.95491463616774,0.004878,0.00031471,0.0002961,94.08661942740936,0.02844,0.00045886,0.0004541,98.96264655886327,0.0001121,1.7792e-05,1.385e-05,77.84397482014388,4.209e-07
1636,6.0,Low,25,20,30,2,10,20,10,100,150,EDTA,50,Sand,0.1,Wet,3,Low,Low,0.00012066,7.076e-05,58.64412398475053,0.01048,0.00031471,4.373e-05,13.895332210606593,0.01292,0.00045886,0.0004512,98.33064551279257,0.0003426,1.7792e-05,1.381e-05,77.619154676259,1.29e-06
1637,6.0,Low,25,20,30,2,10,20,10,100,150,EDTA,150,Sand,0.1,Wet,3,Low,Low,0.00012066,6.662e-06,5.521299519310459,0.003421,0.00031471,3.51e-06,1.1153125099297767,0.003596,0.00045886,0.0003592,78.2809571546877,0.000946,1.7792e-05,1.04e-05,58.45323741007194,3.37e-06
1638,6.0,Low,25,20,30,2,10,20,10,100,150,EDTA,300,Sand,0.1,Wet,3,Low,Low,0.00012066,1.724e-11,1.4288082214486988e-05,1.413e-08,0.00031471,8.964e-12,2.8483365638206602e-06,1.466e-08,0.00045886,4.135e-09,0.0009011463191387352,1.738e-08,1.7792e-05,1.012e-10,0.000568794964028777,5.233e-11
1639,6.0,Low,25,20,30,2,10,20,10,100,150,NTA,50,Sand,0.1,Wet,3,Low,Low,0.00012066,8.912e-05,73.8604342781369,0.0151,0.00031471,2.032e-05,6.456737949223094,0.006873,0.00045886,0.0004381,95.4757442357146,0.0003808,1.7792e-05,1.383e-05,77.73156474820144,1.479e-06
1640,6.0,Low,25,20,30,2,10,20,10,100,150,NTA,150,Sand,0.1,Wet,3,Low,Low,0.00012066,6.018e-06,4.987568373943311,0.00389,0.00031471,3.304e-07,0.10498554224524165,0.0004262,0.00045886,0.000105,22.882796495663165,0.0003481,1.7792e-05,1.025e-05,57.6101618705036,4.183e-06
1641,6.0,Low,25,20,30,2,10,20,10,100,150,NTA,300,Sand,0.1,Wet,3,Low,Low,0.00012066,1.875e-09,0.0015539532570860268,1.56e-06,0.00031471,9.753e-11,3.099043563915986e-05,1.619e-07,0.00045886,4.01e-08,0.008739048947391363,1.711e-07,1.7792e-05,1.178e-08,0.06620953237410072,6.182e-09
1642,6.0,Low,25,20,30,2,10,20,10,100,150,Citrate,50,Sand,0.1,Wet,3,Low,Low,0.00012066,4.479e-05,37.120835405271016,0.007668,0.00031471,4.177e-05,13.272536621016172,0.01427,0.00045886,0.0004007,87.32511005535457,0.0003518,1.7792e-05,1.385e-05,77.84397482014388,1.496e-06
1643,6.0,Low,25,20,30,2,10,20,10,100,150,Citrate,150,Sand,0.1,Wet,3,Low,Low,0.00012066,5.12e-06,4.243328360682911,0.002524,0.00031471,6.156e-06,1.956086555876839,0.006055,0.00045886,0.000154,33.56143486030598,0.0003894,1.7792e-05,1.264e-05,71.0431654676259,3.931e-06
1644,6.0,Low,25,20,30,2,10,20,10,100,150,Citrate,300,Sand,0.1,Wet,3,Low,Low,0.00012066,3.294e-07,0.2729985082048732,0.0002661,0.00031471,4.106e-07,0.13046932096215563,0.0006618,0.00045886,1.384e-05,3.0161705095236018,5.735e-05,1.7792e-05,5.527e-06,31.06452338129497,2.817e-06
1645,6.0,Low,25,20,30,2,10,20,10,100,150,Humic,50,Sand,0.1,Wet,3,Low,Low,0.00012066,0.0001061,87.93303497430797,0.01117,0.00031471,7.476e-05,23.755203202948746,0.01571,0.00045886,0.0004552,99.20237109357974,0.0002458,1.7792e-05,1.405e-05,78.96807553956835,9.333e-07
1646,6.0,Low,25,20,30,2,10,20,10,100,150,Humic,150,Sand,0.1,Wet,3,Low,Low,0.00012066,0.0001043,86.44123984750539,0.01105,0.00031471,7.464e-05,23.717072860728926,0.01577,0.00045886,0.0004548,99.11519853550102,0.000247,1.7792e-05,1.405e-05,78.96807553956835,9.387e-07
1647,6.0,Low,25,20,30,2,10,20,10,100,150,Humic,300,Sand,0.1,Wet,3,Low,Low,0.00012066,0.0001017,84.2864246643461,0.01087,0.00031471,7.446e-05,23.659877347399195,0.01587,0.00045886,0.0004543,99.00623283790262,0.0002489,1.7792e-05,1.405e-05,78.96807553956835,9.466e-07
1648,6.0,Low,25,20,30,2,10,20,10,100,150,Fulvic,50,Sand,0.1,Wet,3,Low,Low,0.00012066,0.0001061,87.93303497430797,0.01117,0.00031471,7.476e-05,23.755203202948746,0.01571,0.00045886,0.0004552,99.20237109357974,0.0002458,1.7792e-05,1.405e-05,78.96807553956835,9.333e-07
1649,6.0,Low,25,20,30,2,10,20,10,100,150,Fulvic,150,Sand,0.1,Wet,3,Low,Low,0.00012066,0.0001043,86.44123984750539,0.01105,0.00031471,7.464e-05,23.717072860728926,0.01577,0.00045886,0.0004548,99.11519853550102,0.000247,1.7792e-05,1.405e-05,78.96807553956835,9.387e-07
